latitude	longitude	price	hoa	beds	baths	sqft	remodel	built	stories	type	address	parking	view	lastupdatedate
47681936.00	-122387752.00	750000.00	0.00	3.00	1.50	1389.00	0.00	2017.00	0.00	Townhouse	7361 24th Avenue Northwest	No Data	NULL	11/10/17
47606236.00	-122332056.00	550000.00	867.00	1.00	1.50	978.00	2008.00	2007.00	0.00	Condo	909 5th Avenue UNIT 402	Attached Garage, 1 space	Territorial	04/20/17
47605920.00	-122331448.00	570000.00	0.00	1.00	1.00	807.00	2008.00	2008.00	0.00	Condo	909 5th Avenue UNIT 1505	Attached Garage, 1 space	Territorial	02/16/17
47381064.00	-122314696.00	255000.00	0.00	3.00	1.00	1000.00	0.00	1976.00	1.00	Single Family	24533 15th Avenue South	Carport, 1 space	NULL	07/10/17
47408684.00	-122324720.00	190000.00	0.00	2.00	1.50	960.00	0.00	1954.00	0.00	Single Family	736 South 216th Street	No Data	NULL	07/07/17
47402944.00	-122302440.00	155000.00	0.00	2.00	1.50	1118.00	1993.00	1979.00	0.00	Condo	22232 24th Avenue South Apartment Q117	Carport, 1 space	Territorial	07/12/17
47411968.00	-122282208.00	270000.00	0.00	2.00	2.00	1150.00	2006.00	2006.00	0.00	Condo	4065 South 212th Court Apartment F	Attached Garage, 1 space	Territorial	07/03/17
47399884.00	-122295888.00	367000.00	0.00	3.00	2.00	1850.00	0.00	1958.00	1.50	Single Family	22431 30th Avenue South	Attached Garage, 1 space, 350 sqft garage	NULL	06/30/17
47351440.00	-122323104.00	1200000.00	0.00	3.00	2.00	2000.00	0.00	1950.00	2.00	Single Family	908 South 279th Place	Attached Garage, Detached Garage, 2 spaces, 440 sqft garage	Water	06/30/17
47397832.00	-122293328.00	150000.00	260.00	2.00	2.00	815.00	2004.00	1988.00	0.00	Condo	22700 30th Avenue South Apartment A107	2 spaces	Territorial	07/03/17
47398324.00	-122326144.00	800000.00	0.00	2.00	1.00	1100.00	1985.00	1923.00	1.00	Single Family	614 South 227th Street	No Data	NULL	06/21/17
47349088.00	-122322960.00	371000.00	0.00	3.00	1.00	2073.00	1994.00	1904.00	1.50	Single Family	28136 8th Avenue South	Attached Garage, 1 space, 320 sqft garage	Water	06/20/17
47384616.00	-122318600.00	392000.00	0.00	3.00	1.50	1800.00	0.00	1990.00	2.00	Single Family	1201 South 242nd Street	Attached Garage, 2 spaces, 480 sqft garage	NULL	06/20/17
47606236.00	-122332056.00	1055000.00	0.00	1.00	1.50	1243.00	0.00	2009.00	0.00	Condo	909 5th Avenue UNIT 2001	Attached Garage, 1 space	City	09/29/17
47606240.00	-122332056.00	900000.00	0.00	1.00	1.50	1244.00	2008.00	2008.00	0.00	Condo	909 5th Avenue UNIT 1801	Carport, Attached Garage, 1 space	City, Mountain	02/28/17
47608476.00	-122341792.00	430000.00	0.00	1.00	1.00	694.00	0.00	1910.00	0.00	Condo	1507 Western Avenue # R503	None	NULL	11/09/17
47661280.00	-122193880.00	960000.00	0.00	3.00	1.50	1260.00	2005.00	1972.00	0.00	Single Family	10932 Northeast 60th Street	1 space	NULL	11/09/17
47639176.00	-122341808.00	851500.00	499.00	3.00	2.50	1935.00	0.00	1984.00	0.00	Condo	2141 Westlake Avenue North	3 spaces	NULL	11/09/17
47473508.00	-122326616.00	380000.00	0.00	5.00	1.50	2110.00	0.00	1963.00	0.00	Single Family	502 South 145th Street	Attached Garage	City	10/19/17
47508148.00	-122321784.00	179000.00	0.00	3.00	1.00	1371.00	1982.00	1972.00	0.00	Condo	10609 Glen Acres Drive South # 10633	Attached Garage, 2 spaces	Territorial	10/13/17
47505720.00	-122328232.00	350000.00	0.00	3.00	1.00	2010.00	0.00	1951.00	1.00	Single Family	10834 4th Avenue South	Attached Garage	NULL	10/12/17
47480816.00	-122301992.00	325000.00	0.00	3.00	1.50	1420.00	0.00	1961.00	0.00	Single Family	13620 24th Avenue South	No Data	NULL	10/12/17
47507320.00	-122315904.00	356000.00	0.00	3.00	1.50	1968.00	0.00	1958.00	1.00	Single Family	10551 14th Avenue South	Attached Garage, 2 spaces, 830 sqft garage	Territorial	09/18/17
47506376.00	-122321104.00	177500.00	0.00	2.00	2.00	1245.00	1980.00	1967.00	0.00	Condo	10903 Glen Acres Drive South # A19D	Carport, 1 space	City	09/15/17
47502784.00	-122318456.00	382000.00	0.00	3.00	1.00	1340.00	0.00	1952.00	0.00	Single Family	1049 South 112th Street	No Data	NULL	09/29/17
47508936.00	-122308952.00	350000.00	0.00	2.00	1.00	1530.00	0.00	1937.00	1.50	Single Family	10447 19th Avenue South	No Data	City	09/21/17
47510928.00	-122332120.00	482500.00	0.00	4.00	1.50	1930.00	0.00	1961.00	0.00	Single Family	10240 Occidental Avenue South	Carport, 1 space	NULL	09/15/17
47508856.00	-122321608.00	165000.00	0.00	3.00	1.50	1370.00	1982.00	1976.00	0.00	Condo	10610 Glen Acres Drive South # 634	Attached Garage, 2 spaces	Territorial	08/31/17
47479004.00	-122324560.00	412500.00	0.00	3.00	1.50	1010.00	0.00	1961.00	1.00	Single Family	703 South 138th Place	Attached Garage, 1 space, 290 sqft garage	NULL	09/14/17
47481056.00	-122290392.00	213000.00	0.00	4.00	2.00	1520.00	0.00	1944.00	2.00	Single Family	3232 South 137th Street	Off street, Detached Garage, 1 space, 300 sqft garage	City, Mountain, Territorial	08/30/17
47473596.00	-122273472.00	617500.00	0.00	5.00	3.25	2500.00	0.00	1983.00	0.00	Single Family	4727 South 144th Street	No Data	NULL	09/15/17
47470544.00	-122260328.00	300000.00	0.00	3.00	1.00	1290.00	0.00	1957.00	1.50	Single Family	14714 58th Avenue South	Attached Garage, 2 spaces, 400 sqft garage	NULL	08/25/17
47507416.00	-122332096.00	387500.00	0.00	3.00	1.00	1220.00	0.00	1941.00	1.00	Single Family	135 South 107th Street	Off street	Mountain, Territorial	08/18/17
47478212.00	-122335568.00	279950.00	0.00	2.00	1.00	860.00	0.00	1943.00	1.00	Single Family	13843 1st Avenue Southwest	Attached Garage, Detached Garage, 2 spaces, 450 sqft garage	NULL	03/30/17
47474760.00	-122344984.00	360000.00	0.00	3.00	0.00	0.00	0.00	1947.00	1.00	Single Family		810 sqft garage	NULL	04/07/17
47464800.00	-122347400.00	800000.00	0.00	5.00	3.50	3096.00	0.00	0.00	0.00	Single Family	2447 Southwest 154th Place	No Data	NULL	04/07/17
47461828.00	-122356232.00	454250.00	0.00	3.00	1.50	1130.00	0.00	1953.00	1.00	Single Family	15624 18th Avenue Southwest	Attached Garage, 1 space, 390 sqft garage	NULL	04/11/17
47456472.00	-122348968.00	417500.00	0.00	3.00	1.00	1240.00	0.00	1970.00	1.00	Single Family	16251 11th Avenue Southwest	Attached Garage, 1 space, 420 sqft garage	Territorial	04/12/17
47461004.00	-122342840.00	278000.00	0.00	2.00	1.00	810.00	0.00	1947.00	1.00	Single Family	15808 7th Avenue Southwest	Attached Garage, 1 space, 300 sqft garage	NULL	03/22/17
47464824.00	-122345472.00	590000.00	0.00	8.00	4.00	3200.00	1988.00	1983.00	2.00	Multi Family	821 Southwest 154th Street	Off street, On street	City, Territorial, Water	03/09/17
47438128.00	-122351008.00	1450000.00	0.00	5.00	4.50	5683.00	0.00	2008.00	2.00	Single Family	18153 Brittany Drive Southwest	Attached Garage, 4 spaces, 960 sqft garage	Water	03/02/17
47463112.00	-122344896.00	560300.00	0.00	6.00	4.50	3620.00	0.00	1985.00	2.00	Multiple Occupancy	805 Southwest 156th Street	No Data	NULL	01/18/17
47457272.00	-122346848.00	350000.00	0.00	4.00	1.50	1960.00	0.00	1961.00	2.00	Single Family	16224 10th Avenue Southwest	Carport, 2 spaces	NULL	01/31/17
47480020.00	-122330352.00	320000.00	0.00	4.00	1.00	1370.00	0.00	1959.00	1.50	Single Family	13645 3rd Avenue South	Attached Garage, 3 spaces, 780 sqft garage	NULL	08/28/17
47484740.00	-122322896.00	410000.00	0.00	3.00	1.50	1827.00	0.00	1937.00	1.00	Single Family	13202 8th Avenue South	Carport, Attached Garage, 4 spaces, 620 sqft garage	Territorial	08/09/17
47487084.00	-122320736.00	700000.00	0.00	6.00	3.00	2140.00	0.00	2013.00	1.00	Single Family	12969 10TH Avenue South	Attached Garage, 2 spaces, 520 sqft garage	NULL	07/31/17
47489544.00	-122312336.00	285000.00	0.00	2.00	1.00	860.00	0.00	1954.00	1.00	Single Family	12624 16th Avenue South	Carport, 2 spaces	NULL	07/31/17
47502416.00	-122330496.00	356000.00	0.00	3.00	1.50	960.00	0.00	1963.00	1.00	Single Family	11223 3rd Avenue South	Attached Garage, 1 space, 290 sqft garage	NULL	08/01/17
47474084.00	-122300160.00	250000.00	0.00	3.00	1.50	1320.00	0.00	1960.00	1.00	Single Family	14405 26th Avenue South	Off street, Attached Garage, Detached Garage, 2 spaces, 630 sqft garage	Territorial	07/21/17
47487008.00	-122316488.00	225000.00	0.00	1.00	1.00	550.00	0.00	1950.00	1.00	Single Family	1234 South 130th Street	Carport, 1 space	Territorial	07/25/17
47487568.00	-122290664.00	370000.00	0.00	2.00	1.00	930.00	0.00	1955.00	1.00	Single Family	12916 33rd Place South	Off street, Detached Garage, 2 spaces, 420 sqft garage	Mountain	07/18/17
47486808.00	-122328960.00	325000.00	0.00	3.00	1.00	1950.00	0.00	1960.00	1.00	Single Family	12857 4th Avenue South	Attached Garage, 1 space, 290 sqft garage	NULL	07/24/17
47497592.00	-122305536.00	232289.00	0.00	3.00	0.00	0.00	0.00	1978.00	1.00	Single Family		Carport, 2 spaces	NULL	07/25/17
47484480.00	-122291360.00	275000.00	0.00	1.00	1.00	2000.00	0.00	1918.00	1.00	Single Family	3206 South 133rd Street	Detached Garage, 2 spaces, 480 sqft garage	NULL	07/28/17
47512924.00	-122332496.00	512000.00	0.00	4.00	3.00	3540.00	0.00	1983.00	2.00	Single Family	10032 Occidental Avenue South	Attached Garage, 2 spaces, 600 sqft garage	Mountain	07/03/17
47508152.00	-122321784.00	91000.00	0.00	2.00	1.00	945.00	1982.00	1972.00	0.00	Condo	10609 Glen Acres Drive South # 10623	2 spaces	City	06/30/17
47496412.00	-122307896.00	227500.00	0.00	1.00	1.00	960.00	2004.00	2004.00	0.00	Condo	Roseberg Avenue Apts	Off street	NULL	06/29/17
47486740.00	-122305536.00	400000.00	0.00	2.00	1.00	1360.00	0.00	1946.00	1.00	Single Family	13009 22nd Avenue South	Attached Garage, Detached Garage, 1 space, 240 sqft garage	NULL	06/23/17
47508416.00	-122305784.00	115000.00	32500.00	2.00	2.00	1019.00	1969.00	1969.00	0.00	Condo	10459 Des Moines Memorial Drive Apartment 406	On street, 1 space	Territorial	06/30/17
47482540.00	-122334256.00	235000.00	0.00	2.00	1.00	800.00	0.00	1942.00	1.00	Single Family	13419 1st Avenue South	Attached Garage, Detached Garage, 1 space, 200 sqft garage	NULL	06/30/17
47511944.00	-122331088.00	566500.00	0.00	3.00	2.00	2440.00	0.00	2012.00	2.00	Single Family	211 South 102nd Street	No Data	City, Mountain	06/05/17
47496300.00	-122311776.00	200000.00	0.00	2.00	3.00	1500.00	0.00	1979.00	1.00	Single Family	11842 16th Avenue South	No Data	Mountain	06/12/17
47488272.00	-122332240.00	385000.00	0.00	4.00	2.00	1370.00	0.00	1977.00	1.00	Single Family	12804 Occidental Avenue South	Attached Garage, 2 spaces, 400 sqft garage	NULL	06/08/17
47382364.00	-122306768.00	335000.00	0.00	3.00	1.75	1180.00	0.00	1981.00	1.00	Single Family	2021 South 244th Place	Attached Garage, 1 space, 240 sqft garage	Territorial	06/21/17
47397208.00	-122314344.00	432000.00	0.00	4.00	2.75	2514.00	0.00	1965.00	1.00	Single Family	1505 South 228th Street	Attached Garage, 2 spaces, 620 sqft garage	Territorial	06/23/17
47366844.00	-122308336.00	325000.00	0.00	5.00	1.50	1840.00	0.00	1962.00	2.00	Single Family	26117 20th Avenue South	Attached Garage, 1 space, 270 sqft garage	NULL	06/05/17
47421672.00	-122333792.00	326600.00	0.00	3.00	1.00	1650.00	0.00	1955.00	1.00	Single Family	20122 1st Place South	Attached Garage, 1 space, 300 sqft garage	Territorial	06/06/17
47408284.00	-122328056.00	495000.00	0.00	3.00	3.00	1960.00	2011.00	1991.00	2.00	Single Family	21609 6th Avenue South	Attached Garage, 2 spaces, 550 sqft garage	NULL	06/08/17
47369900.00	-122313560.00	450000.00	0.00	3.00	2.50	1900.00	2000.00	1985.00	2.00	Single Family	25822 15th Place South	Attached Garage, 2 spaces, 570 sqft garage	Mountain, Water	05/31/17
47404468.00	-122327864.00	475000.00	0.00	2.00	2.50	1818.00	1994.00	1994.00	0.00	Condo	22005 6th Avenue South Apartment 204	Attached Garage, 2 spaces	Territorial	05/31/17
47394500.00	-122303896.00	173000.00	0.00	3.00	1.50	1232.00	1978.00	1968.00	0.00	Condo	2115 South Kent Des Moines Road # 39	Carport, 1 space	Territorial	06/01/17
47366848.00	-122318200.00	352250.00	0.00	3.00	2.00	1304.00	0.00	1967.00	1.00	Single Family	26203 13th Place South	Attached Garage, 2 spaces, 440 sqft garage	NULL	05/31/17
47378916.00	-122320152.00	350000.00	0.00	2.00	1.50	1090.00	0.00	1971.00	1.00	Single Family	24819 11th Avenue South	Attached Garage, 2 spaces, 530 sqft garage	NULL	05/12/17
47473424.00	-122350424.00	425000.00	0.00	4.00	2.00	2190.00	0.00	1956.00	2.00	Single Family	14415 12th Avenue Southwest	Attached Garage, 1 space, 310 sqft garage	NULL	02/10/17
47424264.00	-122338512.00	279950.00	457.00	3.00	1.50	1301.00	1968.00	1968.00	0.00	Condo	220 Southwest 200th Street # 174	Carport, 2 spaces	Territorial	02/11/17
47477760.00	-122345968.00	307000.00	0.00	3.00	1.00	960.00	2006.00	1944.00	1.00	Single Family	837 Southwest 139th Street	Off street	NULL	01/31/17
47474108.00	-122353024.00	601000.00	0.00	3.00	1.75	2378.00	0.00	1955.00	1.00	Single Family	1417 Southwest 143rd Street	Attached Garage, 2 spaces, 480 sqft garage	NULL	01/17/17
47452072.00	-122371104.00	475000.00	0.00	3.00	2.00	3260.00	0.00	1946.00	1.00	Single Family	2856 Southwest 169th Street	Attached Garage, 2 spaces, 540 sqft garage	NULL	01/13/17
47442184.00	-122354496.00	1492500.00	0.00	3.00	3.50	4200.00	1983.00	1948.00	2.00	Single Family	17825 Normandy Terrace Southwest	Carport, 2 spaces	Water	01/11/17
47445668.00	-122334616.00	440000.00	0.00	2.00	2.00	1870.00	0.00	1977.00	0.00	Single Family	17434 1st Place Southwest	Attached Garage, 2 spaces, 480 sqft garage	NULL	12/20/16
47451640.00	-122362168.00	502000.00	0.00	4.00	1.50	2080.00	0.00	1952.00	1.00	Single Family	2139 Southwest 169th Street	Attached Garage, 1 space, 380 sqft garage	NULL	12/01/16
47617072.00	-122351440.00	679500.00	1475.00	2.00	1.50	1522.00	1990.00	1982.00	0.00	Condo	2821 2nd Avenue Apartment 702	Attached Garage, 1 space	City, Mountain, Park, Territorial, Water	10/31/17
47681936.00	-122387752.00	750000.00	0.00	3.00	1.50	1389.00	0.00	2017.00	0.00	Townhouse	7361 24th Avenue Northwest	No Data	NULL	11/10/17
47415404.00	-122286112.00	464000.00	94.00	4.00	3.00	2597.00	0.00	2017.00	0.00	Condo	21011 37th #39	No Data	NULL	05/11/17
47384408.00	-122306160.00	315000.00	0.00	3.00	2.00	1310.00	0.00	1979.00	1.00	Single Family	24135 22nd Avenue South	Carport, 2 spaces	NULL	05/12/17
47404944.00	-122326160.00	125000.00	0.00	2.00	1.50	944.00	1982.00	1982.00	0.00	Condo	21925 7th Avenue South Apartment 120	Attached Garage, 1 space	Territorial	05/24/17
47394872.00	-122315064.00	279950.00	0.00	3.00	1.00	1000.00	0.00	1948.00	0.00	Single Family	1426 South Kent Des Moines Road	No Data	NULL	05/05/17
47392384.00	-122316912.00	465000.00	0.00	3.00	0.00	0.00	0.00	2004.00	2.00	Single Family		Attached Garage, 2 spaces, 620 sqft garage	NULL	05/15/17
47379136.00	-122320752.00	295000.00	0.00	2.00	1.00	930.00	0.00	1972.00	1.00	Single Family	24810 10th Avenue South	Attached Garage, 1 space, 240 sqft garage	NULL	05/01/17
47399648.00	-122294200.00	385000.00	0.00	3.00	2.00	1850.00	0.00	1991.00	1.00	Single Family	3018 South 225th Place	Off street, 860 sqft garage	NULL	04/28/17
47344200.00	-122330720.00	600000.00	0.00	2.00	1.00	1010.00	0.00	1930.00	1.00	Single Family	28760 Redondo Beach Drive South	Off street, 2 spaces, 480 sqft garage	Water	04/28/17
47401260.00	-122327888.00	280000.00	0.00	2.00	2.00	1167.00	1974.00	1974.00	0.00	Condo	22315 6th Avenue South UNIT B203	Carport, 1 space	Territorial	05/01/17
47394476.00	-122325408.00	1900000.00	0.00	4.00	5.00	6312.00	0.00	2004.00	2.00	Single Family	23115 Marine View Drive South	Attached Garage, 5 spaces, 936 sqft garage	Water	05/04/17
47480796.00	-122294760.00	504000.00	0.00	4.00	2.50	2448.00	0.00	2015.00	2.00	Single Family	13616 Military Road South	Attached Garage, 2 spaces, 600 sqft garage	City	06/16/17
47511000.00	-122317080.00	354100.00	0.00	4.00	1.50	1390.00	0.00	1958.00	0.00	Single Family	10237 13th Avenue South	Attached Garage, 1 space, 290 sqft garage	NULL	06/09/17
47507800.00	-122320720.00	305000.00	0.00	2.00	2.50	2445.00	0.00	1970.00	0.00	Single Family	10724 Glen Acres Drive South	No Data	NULL	05/26/17
47504340.00	-122313224.00	520000.00	0.00	4.00	0.00	0.00	2009.00	1960.00	1.00	Single Family		Attached Garage, 2 spaces, 530 sqft garage	Park, Territorial	06/02/17
47472068.00	-122277472.00	362999.00	0.00	4.00	1.00	1190.00	0.00	1959.00	1.00	Single Family	4427 South 146th Street	Off street, Attached Garage, 260 sqft garage	NULL	05/10/17
47508416.00	-122305784.00	105000.00	0.00	2.00	2.00	999.00	1969.00	1969.00	0.00	Condo	10459 Des Moines Memorial Drive Apartment 402W	Off street, 1 space	Territorial	05/10/17
47503824.00	-122300560.00	400000.00	0.00	3.00	1.75	1910.00	0.00	1954.00	1.00	Single Family	11015 26th Avenue South	Attached Garage, 1 space, 240 sqft garage	Mountain, Territorial	05/05/17
47503436.00	-122327704.00	510000.00	0.00	3.00	1.50	1630.00	2016.00	1939.00	1.00	Single Family	11056 4th Avenue South	Detached Garage, 1 space, 320 sqft garage	NULL	04/20/17
47477600.00	-122323096.00	302200.00	0.00	3.00	1.00	1200.00	0.00	1952.00	1.00	Single Family	14002 8th Avenue South	Attached Garage, 1 space, 380 sqft garage	NULL	04/28/17
47480408.00	-122329544.00	540000.00	0.00	4.00	2.00	2940.00	0.00	1959.00	1.00	Single Family	13628 3rd Avenue South	Attached Garage, 4 spaces, 1140 sqft garage	NULL	04/28/17
47402376.00	-122329168.00	710000.00	0.00	3.00	2.00	1665.00	1980.00	1980.00	0.00	Condo	22222 Dock Avenue South Seattle WA 98198 Apartment 1C	Attached Garage, 2 spaces	Territorial	04/26/17
47354852.00	-122320256.00	560000.00	0.00	4.00	2.50	2590.00	0.00	1949.00	1.00	Single Family	1115 South 274th Place	Attached Garage, 2 spaces, 672 sqft garage	Mountain	04/18/17
47404376.00	-122312232.00	340000.00	0.00	3.00	2.00	1920.00	0.00	1979.00	1.00	Single Family	22011 17th Place South	Attached Garage, 1 space, 340 sqft garage	Mountain	04/16/17
47391556.00	-122319704.00	501327.00	0.00	4.00	1.50	2600.00	0.00	1963.00	2.00	Single Family	1034 South 234th Place	Attached Garage, 2 spaces, 520 sqft garage	Mountain, Territorial, Water	04/17/17
47369880.00	-122323512.00	1100000.00	0.00	4.00	3.50	3185.00	2013.00	1961.00	2.00	Single Family	901 South 258th Place	Attached Garage, 2 spaces, 528 sqft garage	Mountain, Water	04/12/17
47378644.00	-122312448.00	208000.00	0.00	4.00	1.00	1220.00	1960.00	1928.00	1.00	Single Family	24836 16th Avenue South	Attached Garage, 4 spaces, 1120 sqft garage	NULL	04/10/17
47406760.00	-122316016.00	362500.00	0.00	4.00	3.00	3310.00	1985.00	1948.00	3.00	Single Family	1314 South 218th Street	None, Attached Garage, 620 sqft garage	NULL	04/10/17
47402796.00	-122302440.00	168000.00	0.00	2.00	1.50	1118.00	1993.00	1979.00	0.00	Condo	22246 24th Avenue South Apartment M93	Carport, 1 space	Territorial	04/13/17
47372584.00	-122311736.00	325000.00	0.00	3.00	1.50	1560.00	0.00	1968.00	0.00	Single Family	1633 South 255th Place	1 space	Mountain	04/10/17
47393140.00	-122324800.00	3100000.00	0.00	7.00	3.50	12714.00	2001.00	1994.00	2.00	Single Family	23221 Marine View Drive South	Attached Garage, 4 spaces, 1560 sqft garage	Mountain, Territorial, Water	04/08/17
47706848.00	-122349136.00	545000.00	0.00	2.00	1.00	1920.00	0.00	1921.00	1.00	Single Family	10707 North Park Avenue North	Off street, Detached Garage	NULL	11/09/17
47509912.00	-122275296.00	429000.00	0.00	4.00	1.50	2040.00	0.00	1962.00	1.00	Single Family	4605 South Victor Street	Carport, 1 space	Mountain	10/16/17
47505096.00	-122267704.00	594000.00	0.00	4.00	2.50	2680.00	0.00	1971.00	0.00	Single Family	5156 South Hazel Street	No Data	NULL	10/27/17
47499340.00	-122219864.00	209760.00	0.00	2.00	1.50	921.00	1978.00	1967.00	0.00	Condo	11600 Rainier Avenue South # 402	Off street, 1 space	City, Mountain, Park, Territorial, Water	10/25/17
47495856.00	-122257720.00	449000.00	0.00	4.00	1.50	1970.00	0.00	1958.00	2.00	Single Family	6004 South 120th Street	No Data	NULL	10/24/17
47505928.00	-122264576.00	359000.00	0.00	3.00	1.50	1340.00	2006.00	1951.00	1.00	Single Family	5503 South Bangor Street	Detached Garage, 1 space	Mountain, Territorial	10/25/17
47497712.00	-122259240.00	279950.00	0.00	3.00	1.00	980.00	0.00	1949.00	0.00	Single Family	11640 59th Avenue South	No Data	NULL	11/08/17
47496864.00	-122255752.00	435000.00	0.00	3.00	1.50	1180.00	0.00	1954.00	1.00	Single Family	6215 South 118th Place	Off street, 2 spaces	NULL	10/24/17
47504544.00	-122268776.00	306000.00	0.00	2.00	1.50	1760.00	0.00	1924.00	1.00	Single Family	5131 South Hazel Street	Attached Garage	City	09/19/17
47505624.00	-122263392.00	531000.00	0.00	4.00	3.00	2297.00	0.00	1996.00	2.00	Single Family	10617 56th Avenue South	Attached Garage	NULL	09/29/17
47492416.00	-122331528.00	350000.00	0.00	2.00	1.50	1680.00	0.00	1941.00	1.00	Single Family	150 South 124th Street	Attached Garage, Detached Garage, 2 spaces, 560 sqft garage	NULL	04/11/17
